time_s,altitude_m,vertical_velocity_ms,vertical_accel_ms2,lateral_distance_m,lateral_direction_deg,phase
259.4,3787.34,-25.0,0.0,2959.65,60.0,DESCENT
259.5,3784.84,-25.0,0.0,2961.0,60.0,DESCENT
259.6,3782.34,-25.0,0.0,2962.35,60.0,DESCENT
259.7,3779.84,-25.0,0.0,2963.7,60.0,DESCENT
259.8,3777.34,-25.0,0.0,2965.05,60.0,DESCENT
259.9,3774.84,-25.0,0.0,2966.4,60.0,DESCENT
260.0,3772.34,-25.0,0.0,2967.75,60.0,DESCENT
260.1,3769.84,-25.0,0.0,2969.1,60.0,DESCENT
260.2,3767.34,-25.0,0.0,2970.45,60.0,DESCENT
260.3,3764.84,-25.0,0.0,2971.8,60.0,DESCENT
260.4,3762.34,-25.0,0.0,2973.15,60.0,DESCENT
260.5,3759.84,-25.0,0.0,2974.5,60.0,DESCENT
260.6,3757.34,-25.0,0.0,2975.85,60.0,DESCENT
260.7,3754.84,-25.0,0.0,2977.2,60.0,DESCENT
260.8,3752.34,-25.0,0.0,2978.55,60.0,DESCENT
260.9,3749.84,-25.0,0.0,2979.9,60.0,DESCENT
261.0,3747.34,-25.0,0.0,2981.25,60.0,DESCENT
261.1,3744.84,-25.0,0.0,2982.6,60.0,DESCENT
261.2,3742.34,-25.0,0.0,2983.95,60.0,DESCENT
261.3,3739.84,-25.0,0.0,2985.3,60.0,DESCENT
261.4,3737.34,-25.0,0.0,2986.65,60.0,DESCENT
261.5,3734.84,-25.0,0.0,2988.0,60.0,DESCENT
261.6,3732.34,-25.0,0.0,2989.35,60.0,DESCENT
261.7,3729.84,-25.0,0.0,2990.7,60.0,DESCENT
261.8,3727.34,-25.0,0.0,2992.05,60.0,DESCENT
261.9,3724.84,-25.0,0.0,2993.4,60.0,DESCENT
262.0,3722.34,-25.0,0.0,2994.75,60.0,DESCENT
262.1,3719.84,-25.0,0.0,2996.1,60.0,DESCENT
262.2,3717.34,-25.0,0.0,2997.45,60.0,DESCENT
262.3,3714.84,-25.0,0.0,2998.8,60.0,DESCENT
262.4,3712.34,-25.0,0.0,3000.15,60.0,DESCENT
262.5,3709.84,-25.0,0.0,3001.5,60.0,DESCENT
262.6,3707.34,-25.0,0.0,3002.85,60.0,DESCENT
262.7,3704.84,-25.0,0.0,3004.2,60.0,DESCENT
262.8,3702.34,-25.0,0.0,3005.55,60.0,DESCENT
262.9,3699.84,-25.0,0.0,3006.9,60.0,DESCENT
263.0,3697.34,-25.0,0.0,3008.25,60.0,DESCENT
263.1,3694.84,-25.0,0.0,3009.6,60.0,DESCENT
263.2,3692.34,-25.0,0.0,3010.95,60.0,DESCENT
263.3,3689.84,-25.0,0.0,3012.3,60.0,DESCENT
263.4,3687.34,-25.0,0.0,3013.65,60.0,DESCENT
263.5,3684.84,-25.0,0.0,3015.0,60.0,DESCENT
263.6,3682.34,-25.0,0.0,3016.35,60.0,DESCENT
263.7,3679.84,-25.0,0.0,3017.7,60.0,DESCENT
263.8,3677.34,-25.0,0.0,3019.05,60.0,DESCENT
263.9,3674.84,-25.0,0.0,3020.4,60.0,DESCENT
264.0,3672.34,-25.0,0.0,3021.75,60.0,DESCENT
264.1,3669.84,-25.0,0.0,3023.1,60.0,DESCENT
264.2,3667.34,-25.0,0.0,3024.45,60.0,DESCENT
264.3,3664.84,-25.0,0.0,3025.8,60.0,DESCENT
264.4,3662.34,-25.0,0.0,3027.15,60.0,DESCENT
264.5,3659.84,-25.0,0.0,3028.5,60.0,DESCENT
264.6,3657.34,-25.0,0.0,3029.85,60.0,DESCENT
264.7,3654.84,-25.0,0.0,3031.2,60.0,DESCENT
264.8,3652.34,-25.0,0.0,3032.55,60.0,DESCENT
264.9,3649.84,-25.0,0.0,3033.9,60.0,DESCENT
265.0,3647.34,-25.0,0.0,3035.25,60.0,DESCENT
265.1,3644.84,-25.0,0.0,3036.6,60.0,DESCENT
265.2,3642.34,-25.0,0.0,3037.95,60.0,DESCENT
265.3,3639.84,-25.0,0.0,3039.3,60.0,DESCENT
265.4,3637.34,-25.0,0.0,3040.65,60.0,DESCENT
265.5,3634.84,-25.0,0.0,3042.0,60.0,DESCENT
265.6,3632.34,-25.0,0.0,3043.35,60.0,DESCENT
265.7,3629.84,-25.0,0.0,3044.7,60.0,DESCENT
265.8,3627.34,-25.0,0.0,3046.05,60.0,DESCENT
265.9,3624.84,-25.0,0.0,3047.4,60.0,DESCENT
266.0,3622.34,-25.0,0.0,3048.75,60.0,DESCENT
266.1,3619.84,-25.0,0.0,3050.1,60.0,DESCENT
266.2,3617.34,-25.0,0.0,3051.45,60.0,DESCENT
266.3,3614.84,-25.0,0.0,3052.8,60.0,DESCENT
266.4,3612.34,-25.0,0.0,3054.15,60.0,DESCENT
266.5,3609.84,-25.0,0.0,3055.5,60.0,DESCENT
266.6,3607.34,-25.0,0.0,3056.85,60.0,DESCENT
266.7,3604.84,-25.0,0.0,3058.2,60.0,DESCENT
266.8,3602.34,-25.0,0.0,3059.55,60.0,DESCENT
266.9,3599.84,-25.0,0.0,3060.9,60.0,DESCENT
267.0,3597.34,-25.0,0.0,3062.25,60.0,DESCENT
267.1,3594.84,-25.0,0.0,3063.6,60.0,DESCENT
267.2,3592.34,-25.0,0.0,3064.95,60.0,DESCENT
267.3,3589.84,-25.0,0.0,3066.3,60.0,DESCENT
267.4,3587.34,-25.0,0.0,3067.65,60.0,DESCENT
267.5,3584.84,-25.0,0.0,3069.0,60.0,DESCENT
267.6,3582.34,-25.0,0.0,3070.35,60.0,DESCENT
267.7,3579.84,-25.0,0.0,3071.7,60.0,DESCENT
267.8,3577.34,-25.0,0.0,3073.05,60.0,DESCENT
267.9,3574.84,-25.0,0.0,3074.4,60.0,DESCENT
268.0,3572.34,-25.0,0.0,3075.75,60.0,DESCENT
268.1,3569.84,-25.0,0.0,3077.1,60.0,DESCENT
268.2,3567.34,-25.0,0.0,3078.45,60.0,DESCENT
268.3,3564.84,-25.0,0.0,3079.8,60.0,DESCENT
268.4,3562.34,-25.0,0.0,3081.15,60.0,DESCENT
268.5,3559.84,-25.0,0.0,3082.5,60.0,DESCENT
268.6,3557.34,-25.0,0.0,3083.85,60.0,DESCENT
268.7,3554.84,-25.0,0.0,3085.2,60.0,DESCENT
268.8,3552.34,-25.0,0.0,3086.55,60.0,DESCENT
268.9,3549.84,-25.0,0.0,3087.9,60.0,DESCENT
269.0,3547.34,-25.0,0.0,3089.25,60.0,DESCENT
269.1,3544.84,-25.0,0.0,3090.6,60.0,DESCENT
269.2,3542.34,-25.0,0.0,3091.95,60.0,DESCENT
269.3,3539.84,-25.0,0.0,3093.3,60.0,DESCENT
269.4,3537.34,-25.0,0.0,3094.65,60.0,DESCENT
269.5,3534.84,-25.0,0.0,3096.0,60.0,DESCENT
269.6,3532.34,-25.0,0.0,3097.35,60.0,DESCENT
269.7,3529.84,-25.0,0.0,3098.7,60.0,DESCENT
269.8,3527.34,-25.0,0.0,3100.05,60.0,DESCENT
269.9,3524.84,-25.0,0.0,3101.4,60.0,DESCENT
270.0,3522.34,-25.0,0.0,3102.75,60.0,DESCENT
270.1,3519.84,-25.0,0.0,3104.1,60.0,DESCENT
270.2,3517.34,-25.0,0.0,3105.45,60.0,DESCENT
270.3,3514.84,-25.0,0.0,3106.8,60.0,DESCENT
270.4,3512.34,-25.0,0.0,3108.15,60.0,DESCENT
270.5,3509.84,-25.0,0.0,3109.5,60.0,DESCENT
270.6,3507.34,-25.0,0.0,3110.85,60.0,DESCENT
270.7,3504.84,-25.0,0.0,3112.2,60.0,DESCENT
270.8,3502.34,-25.0,0.0,3113.55,60.0,DESCENT
270.9,3499.84,-25.0,0.0,3114.9,60.0,DESCENT
271.0,3497.34,-25.0,0.0,3116.25,60.0,DESCENT
271.1,3494.84,-25.0,0.0,3117.6,60.0,DESCENT
271.2,3492.34,-25.0,0.0,3118.95,60.0,DESCENT
271.3,3489.84,-25.0,0.0,3120.3,60.0,DESCENT
271.4,3487.34,-25.0,0.0,3121.65,60.0,DESCENT
271.5,3484.84,-25.0,0.0,3123.0,60.0,DESCENT
271.6,3482.34,-25.0,0.0,3124.35,60.0,DESCENT
271.7,3479.84,-25.0,0.0,3125.7,60.0,DESCENT
271.8,3477.34,-25.0,0.0,3127.05,60.0,DESCENT
271.9,3474.84,-25.0,0.0,3128.4,60.0,DESCENT
272.0,3472.34,-25.0,0.0,3129.75,60.0,DESCENT
272.1,3469.84,-25.0,0.0,3131.1,60.0,DESCENT
272.2,3467.34,-25.0,0.0,3132.45,60.0,DESCENT
272.3,3464.84,-25.0,0.0,3133.8,60.0,DESCENT
272.4,3462.34,-25.0,0.0,3135.15,60.0,DESCENT
272.5,3459.84,-25.0,0.0,3136.5,60.0,DESCENT
272.6,3457.34,-25.0,0.0,3137.85,60.0,DESCENT
272.7,3454.84,-25.0,0.0,3139.2,60.0,DESCENT
272.8,3452.34,-25.0,0.0,3140.55,60.0,DESCENT
272.9,3449.84,-25.0,0.0,3141.9,60.0,DESCENT
273.0,3447.34,-25.0,0.0,3143.25,60.0,DESCENT
273.1,3444.84,-25.0,0.0,3144.6,60.0,DESCENT
273.2,3442.34,-25.0,0.0,3145.95,60.0,DESCENT
273.3,3439.84,-25.0,0.0,3147.3,60.0,DESCENT
273.4,3437.34,-25.0,0.0,3148.65,60.0,DESCENT
273.5,3434.84,-25.0,0.0,3150.0,60.0,DESCENT
273.6,3432.34,-25.0,0.0,3151.35,60.0,DESCENT
273.7,3429.84,-25.0,0.0,3152.7,60.0,DESCENT
273.8,3427.34,-25.0,0.0,3154.05,60.0,DESCENT
273.9,3424.84,-25.0,0.0,3155.4,60.0,DESCENT
274.0,3422.34,-25.0,0.0,3156.75,60.0,DESCENT
274.1,3419.84,-25.0,0.0,3158.1,60.0,DESCENT
274.2,3417.34,-25.0,0.0,3159.45,60.0,DESCENT
274.3,3414.84,-25.0,0.0,3160.8,60.0,DESCENT
274.4,3412.34,-25.0,0.0,3162.15,60.0,DESCENT
274.5,3409.84,-25.0,0.0,3163.5,60.0,DESCENT
274.6,3407.34,-25.0,0.0,3164.85,60.0,DESCENT
274.7,3404.84,-25.0,0.0,3166.2,60.0,DESCENT
274.8,3402.34,-25.0,0.0,3167.55,60.0,DESCENT
274.9,3399.84,-25.0,0.0,3168.9,60.0,DESCENT
275.0,3397.34,-25.0,0.0,3170.25,60.0,DESCENT
275.1,3394.84,-25.0,0.0,3171.6,60.0,DESCENT
275.2,3392.34,-25.0,0.0,3172.95,60.0,DESCENT
275.3,3389.84,-25.0,0.0,3174.3,60.0,DESCENT
275.4,3387.34,-25.0,0.0,3175.65,60.0,DESCENT
275.5,3384.84,-25.0,0.0,3177.0,60.0,DESCENT
275.6,3382.34,-25.0,0.0,3178.35,60.0,DESCENT
275.7,3379.84,-25.0,0.0,3179.7,60.0,DESCENT
275.8,3377.34,-25.0,0.0,3181.05,60.0,DESCENT
275.9,3374.84,-25.0,0.0,3182.4,60.0,DESCENT
276.0,3372.34,-25.0,0.0,3183.75,60.0,DESCENT
276.1,3369.84,-25.0,0.0,3185.1,60.0,DESCENT
276.2,3367.34,-25.0,0.0,3186.45,60.0,DESCENT
276.3,3364.84,-25.0,0.0,3187.8,60.0,DESCENT
276.4,3362.34,-25.0,0.0,3189.15,60.0,DESCENT
276.5,3359.84,-25.0,0.0,3190.5,60.0,DESCENT
276.6,3357.34,-25.0,0.0,3191.85,60.0,DESCENT
276.7,3354.84,-25.0,0.0,3193.2,60.0,DESCENT
276.8,3352.34,-25.0,0.0,3194.55,60.0,DESCENT
276.9,3349.84,-25.0,0.0,3195.9,60.0,DESCENT
277.0,3347.34,-25.0,0.0,3197.25,60.0,DESCENT
277.1,3344.84,-25.0,0.0,3198.6,60.0,DESCENT
277.2,3342.34,-25.0,0.0,3199.95,60.0,DESCENT
277.3,3339.84,-25.0,0.0,3201.3,60.0,DESCENT
277.4,3337.34,-25.0,0.0,3202.65,60.0,DESCENT
277.5,3334.84,-25.0,0.0,3204.0,60.0,DESCENT
277.6,3332.34,-25.0,0.0,3205.35,60.0,DESCENT
277.7,3329.84,-25.0,0.0,3206.7,60.0,DESCENT
277.8,3327.34,-25.0,0.0,3208.05,60.0,DESCENT
277.9,3324.84,-25.0,0.0,3209.4,60.0,DESCENT
278.0,3322.34,-25.0,0.0,3210.75,60.0,DESCENT
278.1,3319.84,-25.0,0.0,3212.1,60.0,DESCENT
278.2,3317.34,-25.0,0.0,3213.45,60.0,DESCENT
278.3,3314.84,-25.0,0.0,3214.8,60.0,DESCENT
278.4,3312.34,-25.0,0.0,3216.15,60.0,DESCENT
278.5,3309.84,-25.0,0.0,3217.5,60.0,DESCENT
278.6,3307.34,-25.0,0.0,3218.85,60.0,DESCENT
278.7,3304.84,-25.0,0.0,3220.2,60.0,DESCENT
278.8,3302.34,-25.0,0.0,3221.55,60.0,DESCENT
278.9,3299.84,-25.0,0.0,3222.9,60.0,DESCENT
279.0,3297.34,-25.0,0.0,3224.25,60.0,DESCENT
279.1,3294.84,-25.0,0.0,3225.6,60.0,DESCENT
279.2,3292.34,-25.0,0.0,3226.95,60.0,DESCENT
279.3,3289.84,-25.0,0.0,3228.3,60.0,DESCENT
279.4,3287.34,-25.0,0.0,3229.65,60.0,DESCENT
279.5,3284.84,-25.0,0.0,3231.0,60.0,DESCENT
279.6,3282.34,-25.0,0.0,3232.35,60.0,DESCENT
279.7,3279.84,-25.0,0.0,3233.7,60.0,DESCENT
279.8,3277.34,-25.0,0.0,3235.05,60.0,DESCENT
279.9,3274.84,-25.0,0.0,3236.4,60.0,DESCENT
280.0,3272.34,-25.0,0.0,3237.75,60.0,DESCENT
280.1,3269.84,-25.0,0.0,3239.1,60.0,DESCENT
280.2,3267.34,-25.0,0.0,3240.45,60.0,DESCENT
280.3,3264.84,-25.0,0.0,3241.8,60.0,DESCENT
280.4,3262.34,-25.0,0.0,3243.15,60.0,DESCENT
280.5,3259.84,-25.0,0.0,3244.5,60.0,DESCENT
280.6,3257.34,-25.0,0.0,3245.85,60.0,DESCENT
280.7,3254.84,-25.0,0.0,3247.2,60.0,DESCENT
280.8,3252.34,-25.0,0.0,3248.55,60.0,DESCENT
280.9,3249.84,-25.0,0.0,3249.9,60.0,DESCENT
281.0,3247.34,-25.0,0.0,3251.25,60.0,DESCENT
281.1,3244.84,-25.0,0.0,3252.6,60.0,DESCENT
281.2,3242.34,-25.0,0.0,3253.95,60.0,DESCENT
281.3,3239.84,-25.0,0.0,3255.3,60.0,DESCENT
281.4,3237.34,-25.0,0.0,3256.65,60.0,DESCENT
281.5,3234.84,-25.0,0.0,3258.0,60.0,DESCENT
281.6,3232.34,-25.0,0.0,3259.35,60.0,DESCENT
281.7,3229.84,-25.0,0.0,3260.7,60.0,DESCENT
281.8,3227.34,-25.0,0.0,3262.05,60.0,DESCENT
281.9,3224.84,-25.0,0.0,3263.4,60.0,DESCENT
282.0,3222.34,-25.0,0.0,3264.75,60.0,DESCENT
282.1,3219.84,-25.0,0.0,3266.1,60.0,DESCENT
282.2,3217.34,-25.0,0.0,3267.45,60.0,DESCENT
282.3,3214.84,-25.0,0.0,3268.8,60.0,DESCENT
282.4,3212.34,-25.0,0.0,3270.15,60.0,DESCENT
282.5,3209.84,-25.0,0.0,3271.5,60.0,DESCENT
282.6,3207.34,-25.0,0.0,3272.85,60.0,DESCENT
282.7,3204.84,-25.0,0.0,3274.2,60.0,DESCENT
282.8,3202.34,-25.0,0.0,3275.55,60.0,DESCENT
282.9,3199.84,-25.0,0.0,3276.9,60.0,DESCENT
283.0,3197.34,-25.0,0.0,3278.25,60.0,DESCENT
283.1,3194.84,-25.0,0.0,3279.6,60.0,DESCENT
283.2,3192.34,-25.0,0.0,3280.95,60.0,DESCENT
283.3,3189.84,-25.0,0.0,3282.3,60.0,DESCENT
283.4,3187.34,-25.0,0.0,3283.65,60.0,DESCENT
283.5,3184.84,-25.0,0.0,3285.0,60.0,DESCENT
283.6,3182.34,-25.0,0.0,3286.35,60.0,DESCENT
283.7,3179.84,-25.0,0.0,3287.7,60.0,DESCENT
283.8,3177.34,-25.0,0.0,3289.05,60.0,DESCENT
283.9,3174.84,-25.0,0.0,3290.4,60.0,DESCENT
284.0,3172.34,-25.0,0.0,3291.75,60.0,DESCENT
284.1,3169.84,-25.0,0.0,3293.1,60.0,DESCENT
284.2,3167.34,-25.0,0.0,3294.45,60.0,DESCENT
284.3,3164.84,-25.0,0.0,3295.8,60.0,DESCENT
284.4,3162.34,-25.0,0.0,3297.15,60.0,DESCENT
284.5,3159.84,-25.0,0.0,3298.5,60.0,DESCENT
284.6,3157.34,-25.0,0.0,3299.85,60.0,DESCENT
284.7,3154.84,-25.0,0.0,3301.2,60.0,DESCENT
284.8,3152.34,-25.0,0.0,3302.55,60.0,DESCENT
284.9,3149.84,-25.0,0.0,3303.9,60.0,DESCENT
285.0,3147.34,-25.0,0.0,3305.25,60.0,DESCENT
285.1,3144.84,-25.0,0.0,3306.6,60.0,DESCENT
285.2,3142.34,-25.0,0.0,3307.95,60.0,DESCENT
285.3,3139.84,-25.0,0.0,3309.3,60.0,DESCENT
285.4,3137.34,-25.0,0.0,3310.65,60.0,DESCENT
285.5,3134.84,-25.0,0.0,3312.0,60.0,DESCENT
285.6,3132.34,-25.0,0.0,3313.35,60.0,DESCENT
285.7,3129.84,-25.0,0.0,3314.7,60.0,DESCENT
285.8,3127.34,-25.0,0.0,3316.05,60.0,DESCENT
285.9,3124.84,-25.0,0.0,3317.4,60.0,DESCENT
286.0,3122.34,-25.0,0.0,3318.75,60.0,DESCENT
286.1,3119.84,-25.0,0.0,3320.1,60.0,DESCENT
286.2,3117.34,-25.0,0.0,3321.45,60.0,DESCENT
286.3,3114.84,-25.0,0.0,3322.8,60.0,DESCENT
286.4,3112.34,-25.0,0.0,3324.15,60.0,DESCENT
286.5,3109.84,-25.0,0.0,3325.5,60.0,DESCENT
286.6,3107.34,-25.0,0.0,3326.85,60.0,DESCENT
286.7,3104.84,-25.0,0.0,3328.2,60.0,DESCENT
286.8,3102.34,-25.0,0.0,3329.55,60.0,DESCENT
286.9,3099.84,-25.0,0.0,3330.9,60.0,DESCENT
287.0,3097.34,-25.0,0.0,3332.25,60.0,DESCENT
287.1,3094.84,-25.0,0.0,3333.6,60.0,DESCENT
287.2,3092.34,-25.0,0.0,3334.95,60.0,DESCENT
287.3,3089.84,-25.0,0.0,3336.3,60.0,DESCENT
287.4,3087.34,-25.0,0.0,3337.65,60.0,DESCENT
287.5,3084.84,-25.0,0.0,3339.0,60.0,DESCENT
287.6,3082.34,-25.0,0.0,3340.35,60.0,DESCENT
287.7,3079.84,-25.0,0.0,3341.7,60.0,DESCENT
287.8,3077.34,-25.0,0.0,3343.05,60.0,DESCENT
287.9,3074.84,-25.0,0.0,3344.4,60.0,DESCENT
288.0,3072.34,-25.0,0.0,3345.75,60.0,DESCENT
288.1,3069.84,-25.0,0.0,3347.1,60.0,DESCENT
288.2,3067.34,-25.0,0.0,3348.45,60.0,DESCENT
288.3,3064.84,-25.0,0.0,3349.8,60.0,DESCENT
288.4,3062.34,-25.0,0.0,3351.15,60.0,DESCENT
288.5,3059.84,-25.0,0.0,3352.5,60.0,DESCENT
288.6,3057.34,-25.0,0.0,3353.85,60.0,DESCENT
288.7,3054.84,-25.0,0.0,3355.2,60.0,DESCENT
288.8,3052.34,-25.0,0.0,3356.55,60.0,DESCENT
288.9,3049.84,-25.0,0.0,3357.9,60.0,DESCENT
289.0,3047.34,-25.0,0.0,3359.25,60.0,DESCENT
289.1,3044.84,-25.0,0.0,3360.6,60.0,DESCENT
289.2,3042.34,-25.0,0.0,3361.95,60.0,DESCENT
289.3,3039.84,-25.0,0.0,3363.3,60.0,DESCENT
289.4,3037.34,-25.0,0.0,3364.65,60.0,DESCENT
289.5,3034.84,-25.0,0.0,3366.0,60.0,DESCENT
289.6,3032.34,-25.0,0.0,3367.35,60.0,DESCENT
289.7,3029.84,-25.0,0.0,3368.7,60.0,DESCENT
289.8,3027.34,-25.0,0.0,3370.05,60.0,DESCENT
289.9,3024.84,-25.0,0.0,3371.4,60.0,DESCENT
290.0,3022.34,-25.0,0.0,3372.75,60.0,DESCENT
290.1,3019.84,-25.0,0.0,3374.1,60.0,DESCENT
290.2,3017.34,-25.0,0.0,3375.45,60.0,DESCENT
290.3,3014.84,-25.0,0.0,3376.8,60.0,DESCENT
290.4,3012.34,-25.0,0.0,3378.15,60.0,DESCENT
290.5,3009.84,-25.0,0.0,3379.5,60.0,DESCENT
290.6,3007.34,-25.0,0.0,3380.85,60.0,DESCENT
290.7,3004.84,-25.0,0.0,3382.2,60.0,DESCENT
290.8,3002.34,-25.0,0.0,3383.55,60.0,DESCENT
290.9,2999.84,-25.0,0.0,3384.9,60.0,DESCENT
291.0,2997.34,-25.0,0.0,3386.25,60.0,DESCENT
291.1,2994.84,-25.0,0.0,3387.6,60.0,DESCENT
291.2,2992.34,-25.0,0.0,3388.95,60.0,DESCENT
291.3,2989.84,-25.0,0.0,3390.3,60.0,DESCENT
291.4,2987.34,-25.0,0.0,3391.65,60.0,DESCENT
291.5,2984.84,-25.0,0.0,3393.0,60.0,DESCENT
291.6,2982.34,-25.0,0.0,3394.35,60.0,DESCENT
291.7,2979.84,-25.0,0.0,3395.7,60.0,DESCENT
291.8,2977.34,-25.0,0.0,3397.05,60.0,DESCENT
291.9,2974.84,-25.0,0.0,3398.4,60.0,DESCENT
292.0,2972.34,-25.0,0.0,3399.75,60.0,DESCENT
292.1,2969.84,-25.0,0.0,3401.1,60.0,DESCENT
292.2,2967.34,-25.0,0.0,3402.45,60.0,DESCENT
292.3,2964.84,-25.0,0.0,3403.8,60.0,DESCENT
292.4,2962.34,-25.0,0.0,3405.15,60.0,DESCENT
292.5,2959.84,-25.0,0.0,3406.5,60.0,DESCENT
292.6,2957.34,-25.0,0.0,3407.85,60.0,DESCENT
292.7,2954.84,-25.0,0.0,3409.2,60.0,DESCENT
292.8,2952.34,-25.0,0.0,3410.55,60.0,DESCENT
292.9,2949.84,-25.0,0.0,3411.9,60.0,DESCENT
293.0,2947.34,-25.0,0.0,3413.25,60.0,DESCENT
293.1,2944.84,-25.0,0.0,3414.6,60.0,DESCENT
293.2,2942.34,-25.0,0.0,3415.95,60.0,DESCENT
293.3,2939.84,-25.0,0.0,3417.3,60.0,DESCENT
293.4,2937.34,-25.0,0.0,3418.65,60.0,DESCENT
293.5,2934.84,-25.0,0.0,3420.0,60.0,DESCENT
293.6,2932.34,-25.0,0.0,3421.35,60.0,DESCENT
293.7,2929.84,-25.0,0.0,3422.7,60.0,DESCENT
293.8,2927.34,-25.0,0.0,3424.05,60.0,DESCENT
293.9,2924.84,-25.0,0.0,3425.4,60.0,DESCENT
294.0,2922.34,-25.0,0.0,3426.75,60.0,DESCENT
294.1,2919.84,-25.0,0.0,3428.1,60.0,DESCENT
294.2,2917.34,-25.0,0.0,3429.45,60.0,DESCENT
294.3,2914.84,-25.0,0.0,3430.8,60.0,DESCENT
294.4,2912.34,-25.0,0.0,3432.15,60.0,DESCENT
294.5,2909.84,-25.0,0.0,3433.5,60.0,DESCENT
294.6,2907.34,-25.0,0.0,3434.85,60.0,DESCENT
294.7,2904.84,-25.0,0.0,3436.2,60.0,DESCENT
294.8,2902.34,-25.0,0.0,3437.55,60.0,DESCENT
294.9,2899.84,-25.0,0.0,3438.9,60.0,DESCENT
295.0,2897.34,-25.0,0.0,3440.25,60.0,DESCENT
295.1,2894.84,-25.0,0.0,3441.6,60.0,DESCENT
295.2,2892.34,-25.0,0.0,3442.95,60.0,DESCENT
295.3,2889.84,-25.0,0.0,3444.3,60.0,DESCENT
295.4,2887.34,-25.0,0.0,3445.65,60.0,DESCENT
295.5,2884.84,-25.0,0.0,3447.0,60.0,DESCENT
295.6,2882.34,-25.0,0.0,3448.35,60.0,DESCENT
295.7,2879.84,-25.0,0.0,3449.7,60.0,DESCENT
295.8,2877.34,-25.0,0.0,3451.05,60.0,DESCENT
295.9,2874.84,-25.0,0.0,3452.4,60.0,DESCENT
296.0,2872.34,-25.0,0.0,3453.75,60.0,DESCENT
296.1,2869.84,-25.0,0.0,3455.1,60.0,DESCENT
296.2,2867.34,-25.0,0.0,3456.45,60.0,DESCENT
296.3,2864.84,-25.0,0.0,3457.8,60.0,DESCENT
296.4,2862.34,-25.0,0.0,3459.15,60.0,DESCENT
296.5,2859.84,-25.0,0.0,3460.5,60.0,DESCENT
296.6,2857.34,-25.0,0.0,3461.85,60.0,DESCENT
296.7,2854.84,-25.0,0.0,3463.2,60.0,DESCENT
296.8,2852.34,-25.0,0.0,3464.55,60.0,DESCENT
296.9,2849.84,-25.0,0.0,3465.9,60.0,DESCENT
297.0,2847.34,-25.0,0.0,3467.25,60.0,DESCENT
297.1,2844.84,-25.0,0.0,3468.6,60.0,DESCENT
297.2,2842.34,-25.0,0.0,3469.95,60.0,DESCENT
297.3,2839.84,-25.0,0.0,3471.3,60.0,DESCENT
297.4,2837.34,-25.0,0.0,3472.65,60.0,DESCENT
297.5,2834.84,-25.0,0.0,3474.0,60.0,DESCENT
297.6,2832.34,-25.0,0.0,3475.35,60.0,DESCENT
297.7,2829.84,-25.0,0.0,3476.7,60.0,DESCENT
297.8,2827.34,-25.0,0.0,3478.05,60.0,DESCENT
297.9,2824.84,-25.0,0.0,3479.4,60.0,DESCENT
298.0,2822.34,-25.0,0.0,3480.75,60.0,DESCENT
298.1,2819.84,-25.0,0.0,3482.1,60.0,DESCENT
298.2,2817.34,-25.0,0.0,3483.45,60.0,DESCENT
298.3,2814.84,-25.0,0.0,3484.8,60.0,DESCENT
298.4,2812.34,-25.0,0.0,3486.15,60.0,DESCENT
298.5,2809.84,-25.0,0.0,3487.5,60.0,DESCENT
298.6,2807.34,-25.0,0.0,3488.85,60.0,DESCENT
298.7,2804.84,-25.0,0.0,3490.2,60.0,DESCENT
298.8,2802.34,-25.0,0.0,3491.55,60.0,DESCENT
298.9,2799.84,-25.0,0.0,3492.9,60.0,DESCENT
299.0,2797.34,-25.0,0.0,3494.25,60.0,DESCENT
299.1,2794.84,-25.0,0.0,3495.6,60.0,DESCENT
299.2,2792.34,-25.0,0.0,3496.95,60.0,DESCENT
299.3,2789.84,-25.0,0.0,3498.3,60.0,DESCENT
299.4,2787.34,-25.0,0.0,3499.65,60.0,DESCENT
299.5,2784.84,-25.0,0.0,3501.0,60.0,DESCENT
299.6,2782.34,-25.0,0.0,3502.35,60.0,DESCENT
299.7,2779.84,-25.0,0.0,3503.7,60.0,DESCENT
299.8,2777.34,-25.0,0.0,3505.05,60.0,DESCENT
299.9,2774.84,-25.0,0.0,3506.4,60.0,DESCENT
300.0,2772.34,-25.0,0.0,3507.75,60.0,DESCENT
300.1,2769.84,-25.0,0.0,3509.1,60.0,DESCENT
300.2,2767.34,-25.0,0.0,3510.45,60.0,DESCENT
300.3,2764.84,-25.0,0.0,3511.8,60.0,DESCENT
300.4,2762.34,-25.0,0.0,3513.15,60.0,DESCENT
300.5,2759.84,-25.0,0.0,3514.5,60.0,DESCENT
300.6,2757.34,-25.0,0.0,3515.85,60.0,DESCENT
300.7,2754.84,-25.0,0.0,3517.2,60.0,DESCENT
300.8,2752.34,-25.0,0.0,3518.55,60.0,DESCENT
300.9,2749.84,-25.0,0.0,3519.9,60.0,DESCENT
301.0,2747.34,-25.0,0.0,3521.25,60.0,DESCENT
301.1,2744.84,-25.0,0.0,3522.6,60.0,DESCENT
301.2,2742.34,-25.0,0.0,3523.95,60.0,DESCENT
301.3,2739.84,-25.0,0.0,3525.3,60.0,DESCENT
301.4,2737.34,-25.0,0.0,3526.65,60.0,DESCENT
301.5,2734.84,-25.0,0.0,3528.0,60.0,DESCENT
